SERIAL,SPEND,SPENDIMPREASON,FARE,FAREK,OPERA_PV
262518478009.0,,,83.0,0.0,3.0
262518478010.0,,,83.0,0.0,3.0
262518478011.0,,,83.0,0.0,3.0
262518492001.0,0.0,,83.0,0.0,3.0
262518492002.0,,,83.0,0.0,3.0
262518492003.0,2820.0,,83.0,0.0,3.0
262518492004.0,694.0,,83.0,0.0,3.0
262518492005.0,,,83.0,0.0,3.0
262518492006.0,,,83.0,0.0,3.0
262518492007.0,,,83.0,0.0,3.0
262518492008.0,,,83.0,0.0,3.0
262528478001.0,800.0,,85.0,,3.0
262528478002.0,87.0,,70.0,,3.0
262528478003.0,,,83.0,0.0,3.0
262528478004.0,,,83.0,0.0,3.0
262528478005.0,250.0,,113.0,,3.0
262528492001.0,,,83.0,0.0,3.0
262528492002.0,,,83.0,0.0,3.0
262528492003.0,200.0,,63.0,,3.0
262528492004.0,,,83.0,0.0,3.0
262528492005.0,,,83.0,0.0,3.0
262538332001.0,,,83.0,0.0,3.0
262538332002.0,,,83.0,0.0,3.0
262538478001.0,,,83.0,0.0,3.0
262538478002.0,,,83.0,0.0,3.0
262538492001.0,,,83.0,0.0,3.0
262538492002.0,,,83.0,0.0,3.0
262538492003.0,,,83.0,0.0,3.0
262548332001.0,,,83.0,0.0,3.0
262548478001.0,,,83.0,0.0,3.0
262548492001.0,,,83.0,0.0,3.0
262558332001.0,,,83.0,0.0,3.0
262558332002.0,125.0,,83.0,0.0,3.0
262558332003.0,67.0,,83.0,0.0,3.0
262558478002.0,250.0,,83.0,0.0,3.0
262558478003.0,1500.0,,83.0,0.0,3.0
262568332001.0,,,83.0,0.0,3.0
262568332002.0,,,83.0,0.0,3.0
262568332003.0,1000.0,,83.0,0.0,3.0
262568332004.0,,,83.0,0.0,3.0
262568332005.0,,,83.0,0.0,3.0
262568332006.0,,,83.0,0.0,3.0
262568478001.0,1000.0,,88.0,,3.0
262568478002.0,,,83.0,0.0,3.0
262568478003.0,,,83.0,0.0,3.0
262568478004.0,,,83.0,0.0,3.0
262568478005.0,650.0,,83.0,0.0,3.0
262568478006.0,,,83.0,0.0,3.0
262568478007.0,,,83.0,0.0,3.0
262568492001.0,,,83.0,0.0,3.0
262568492002.0,,,83.0,0.0,3.0
262568492003.0,,,83.0,0.0,3.0
262568492004.0,,,83.0,0.0,3.0
262568492005.0,,,83.0,0.0,3.0
262568492006.0,,,83.0,0.0,3.0
262568492007.0,,,83.0,0.0,3.0
262568492008.0,,,83.0,0.0,3.0
262578332001.0,154.0,,,0.0,3.0
262578332002.0,38.0,,70.0,0.0,3.0
262578332003.0,350.0,,83.0,0.0,3.0
262578332004.0,500.0,,83.0,0.0,3.0
262578332005.0,768.0,,83.0,0.0,3.0
262578332006.0,50.0,,83.0,0.0,3.0
262578332007.0,250.0,,83.0,0.0,3.0
262578478001.0,369.0,,83.0,0.0,3.0
262578478002.0,1400.0,,83.0,0.0,3.0
262578478003.0,900.0,,83.0,0.0,3.0
262578478004.0,,,83.0,0.0,3.0
262578478005.0,304.0,,83.0,0.0,3.0
262578492001.0,100.0,,83.0,0.0,3.0
262578492002.0,,,83.0,0.0,3.0
262578492003.0,10.0,,83.0,0.0,3.0
262578492004.0,250.0,,83.0,0.0,3.0
262578492005.0,53.0,,83.0,0.0,3.0
262578492006.0,,,83.0,0.0,3.0
262718499001.0,500.0,,52.0,0.0,3.0
262718499002.0,,,52.0,0.0,3.0
262718826001.0,,,52.0,0.0,3.0
262718826002.0,174.0,,50.0,,3.0
262718826003.0,245.0,,52.0,0.0,3.0
262718826004.0,300.0,,44.0,0.0,3.0
262718907001.0,,,52.0,0.0,3.0
262718907002.0,,,52.0,0.0,3.0
262718907003.0,,,52.0,0.0,3.0
262718907004.0,,,52.0,0.0,3.0
262718907005.0,,,52.0,0.0,3.0
262718907006.0,500.0,,52.0,0.0,3.0
262728738001.0,,,52.0,0.0,3.0
262728738002.0,,,52.0,0.0,3.0
262728738003.0,1.0,,51.0,,3.0
262728907001.0,,,52.0,0.0,3.0
262728907002.0,,,52.0,0.0,3.0
262728907003.0,607.0,,134.0,,3.0
262728907004.0,,,52.0,0.0,3.0
262738499001.0,348.0,,52.0,0.0,3.0
262738499002.0,2000.0,,52.0,0.0,3.0
262738499003.0,1322.0,,52.0,0.0,3.0
262738738001.0,3000.0,,52.0,0.0,3.0
262738738002.0,,,52.0,0.0,3.0
262738738003.0,150.0,,52.0,0.0,3.0
262738907001.0,,,52.0,0.0,3.0
262738907002.0,386.0,,52.0,0.0,3.0
262748499001.0,,,,,1.0
262748499002.0,260.0,,35.0,,3.0
262748499003.0,350.0,,44.0,0.0,3.0
262748738001.0,174.0,,33.0,,3.0
262748738002.0,30.0,,6.0,,3.0
262748738003.0,,,44.0,0.0,3.0
262748907001.0,,,52.0,0.0,3.0
262748907003.0,31.0,,52.0,0.0,3.0
262758499001.0,,,52.0,0.0,3.0
262758499002.0,,,52.0,0.0,3.0
262758499003.0,,,52.0,0.0,3.0
262758499004.0,,,52.0,0.0,3.0
262758499005.0,,,52.0,0.0,3.0
262758499006.0,,,52.0,0.0,3.0
262758499007.0,,,52.0,0.0,3.0
262758499008.0,,,52.0,0.0,3.0
262758738001.0,20.0,,52.0,0.0,3.0
262758738002.0,,,52.0,0.0,3.0
262758738003.0,,,52.0,0.0,3.0
262758738004.0,,,52.0,0.0,3.0
262758826001.0,,,52.0,0.0,3.0
262758826002.0,,,52.0,0.0,3.0
262758826003.0,,,52.0,0.0,3.0
262758907001.0,,,52.0,0.0,3.0
262758907002.0,,,52.0,0.0,3.0
262758907003.0,,,52.0,0.0,3.0
263014535001.0,,,68.0,0.0,3.0
263014535002.0,,,68.0,0.0,3.0
263014535003.0,,,68.0,0.0,3.0
263014535004.0,,,68.0,0.0,3.0
263014535005.0,479.0,,58.0,0.0,3.0
263018415001.0,,,68.0,0.0,3.0
263018415002.0,,,68.0,0.0,3.0
263018415003.0,150.0,,50.0,,3.0
263018671001.0,460.0,,60.0,,3.0
263018671002.0,,,68.0,0.0,3.0
263018671003.0,52.0,,50.0,,3.0
263018671004.0,,,68.0,0.0,3.0
263018671005.0,268.0,,58.0,0.0,3.0
263018714001.0,,,68.0,0.0,3.0
263018714002.0,376.0,,40.0,,3.0
263018714003.0,,,68.0,0.0,3.0
263018714004.0,,,68.0,0.0,3.0
263018714005.0,730.0,,58.0,0.0,3.0
263018971001.0,,,68.0,0.0,3.0
263018971002.0,,,68.0,0.0,3.0
263018971003.0,,,68.0,0.0,3.0
263018971004.0,45.0,,58.0,0.0,3.0
263024535001.0,120.0,,79.0,0.0,3.0
263024535002.0,200.0,,79.0,0.0,3.0
263024535004.0,70.0,,79.0,0.0,3.0
263024535005.0,110.0,,79.0,0.0,3.0
263024535006.0,541.0,,79.0,0.0,3.0
263024535007.0,349.0,,75.0,3.0,3.0
263024535008.0,250.0,,68.0,0.0,3.0
263028671001.0,100.0,,79.0,0.0,3.0
263028671002.0,125.0,,79.0,0.0,3.0
263028671003.0,150.0,,79.0,0.0,3.0
263028671004.0,100.0,,79.0,0.0,3.0
263028671005.0,175.0,,,0.0,3.0
263028671006.0,,,93.0,0.0,3.0
263028671007.0,,,68.0,0.0,3.0
263028949001.0,200.0,,79.0,0.0,3.0
263028949002.0,309.0,,79.0,0.0,3.0
263028949003.0,200.0,,79.0,0.0,3.0
263028949004.0,500.0,,79.0,0.0,3.0
263028949005.0,,,93.0,0.0,3.0
263028949006.0,,,68.0,0.0,3.0
263038415001.0,,,,,3.0
263038415002.0,,,67.0,0.0,3.0
263038415003.0,,,,,2.0
263038714001.0,,,93.0,0.0,3.0
263038714002.0,,,67.0,0.0,3.0
263038949001.0,,,,,3.0
263038949002.0,300.0,,27.0,,3.0
263038971001.0,200.0,,57.0,0.0,3.0
263048671001.0,,,68.0,0.0,3.0
263048671002.0,,,68.0,0.0,3.0
263048671003.0,,,68.0,0.0,3.0
263048671004.0,,,68.0,0.0,3.0
263048671005.0,,,68.0,0.0,3.0
263048671006.0,,,68.0,0.0,3.0
263048671007.0,,,68.0,0.0,3.0
263048671008.0,,,68.0,0.0,3.0
263048671009.0,,,68.0,0.0,3.0
263048671010.0,,,68.0,0.0,3.0
263048671011.0,,,68.0,0.0,3.0
263048671012.0,,,68.0,0.0,3.0
263048671013.0,,,68.0,0.0,3.0
263048671014.0,,,67.0,0.0,3.0
263048671015.0,,,67.0,0.0,3.0
263048671016.0,,,67.0,0.0,3.0
263048671017.0,,,67.0,0.0,3.0
263048714001.0,,,68.0,0.0,3.0
263048714002.0,,,67.0,0.0,3.0
263048714003.0,,,68.0,0.0,3.0
263048714004.0,,,68.0,0.0,3.0
263048714005.0,,,68.0,0.0,3.0
263048714006.0,,,68.0,0.0,3.0
263048714007.0,,,67.0,0.0,3.0
263048714008.0,,,67.0,0.0,3.0
263048714009.0,600.0,,67.0,0.0,3.0
263048714010.0,,,67.0,0.0,3.0
263048714011.0,,,67.0,0.0,3.0
263048714012.0,,,67.0,0.0,3.0
263048714014.0,,,67.0,0.0,3.0
263048714015.0,,,67.0,0.0,3.0
263048714016.0,,,67.0,0.0,3.0
263048714017.0,,,67.0,0.0,3.0
263048714018.0,,,67.0,0.0,3.0
263048714019.0,,,67.0,0.0,3.0
263048714020.0,,,67.0,0.0,3.0
263048714021.0,,,,0.0,3.0
263048949001.0,,,68.0,0.0,3.0
263048949002.0,,,68.0,0.0,3.0
263048949003.0,,,68.0,0.0,3.0
263048949004.0,,,68.0,0.0,3.0
263048949005.0,,,68.0,0.0,3.0
263048949006.0,,,68.0,0.0,3.0
263048949007.0,,,68.0,0.0,3.0
263048949008.0,,,68.0,0.0,3.0
263048949009.0,,,68.0,0.0,3.0
263048949010.0,,,68.0,0.0,3.0
263048949011.0,,,68.0,0.0,3.0
263048949012.0,,,68.0,0.0,3.0
263048949013.0,,,68.0,0.0,3.0
263048949014.0,,,68.0,0.0,3.0
263048949015.0,,,68.0,0.0,3.0
263048949016.0,,,68.0,0.0,3.0
263048949017.0,,,,,2.0
263048949018.0,,,67.0,0.0,3.0
263048971001.0,,,67.0,0.0,3.0
263048971002.0,,,67.0,0.0,3.0
263048971003.0,,,67.0,0.0,3.0
263048971004.0,,,67.0,0.0,3.0
263048971005.0,,,68.0,0.0,3.0
263048971006.0,,,68.0,0.0,3.0
263048971007.0,,,68.0,0.0,3.0
263048971008.0,,,68.0,0.0,3.0
263048971009.0,,,67.0,0.0,3.0
263048971010.0,,,67.0,0.0,3.0
263048971011.0,,,67.0,0.0,3.0
263048971012.0,,,67.0,0.0,3.0
263048971013.0,,,67.0,0.0,3.0
263048971014.0,,,67.0,0.0,3.0
263048971015.0,,,67.0,0.0,3.0
263048971016.0,,,67.0,0.0,3.0
263048971017.0,,,67.0,0.0,3.0
263048971018.0,,,67.0,0.0,3.0
263048971019.0,,,67.0,0.0,3.0
263048971020.0,,,67.0,0.0,3.0
263054535001.0,,,,,1.0
263054535002.0,,,,,2.0
263054535003.0,,,80.0,7.0,3.0
263058415001.0,,,,,1.0
263058415002.0,894.0,,80.0,7.0,3.0
263058415003.0,,,,,1.0
263058671001.0,,,,,2.0
263058671002.0,,,80.0,7.0,3.0
263058671003.0,,,,,1.0
263058671004.0,,,,,1.0
263058671005.0,,,,,2.0
263058714001.0,,,,,1.0
263058714002.0,,,,,2.0
263058714003.0,1302.0,,375.0,,3.0
263058949001.0,1050.0,,300.0,,3.0
263058949002.0,,,,,1.0
263058949003.0,,,,,1.0
263068415001.0,,,93.0,0.0,3.0
263068415002.0,250.0,,75.0,3.0,3.0
263068671001.0,,,68.0,0.0,3.0
263068671002.0,,,68.0,0.0,3.0
263068714001.0,386.0,,75.0,3.0,3.0
263068714002.0,100.0,,93.0,0.0,3.0
263068971001.0,,,93.0,0.0,3.0
263068971002.0,,,68.0,0.0,3.0
263074535001.0,,,,,2.0
263074535002.0,2250.0,,105.0,,3.0
263074535003.0,195.0,,80.0,,3.0
263074535004.0,,,67.0,0.0,3.0
263074535005.0,651.0,,45.0,,3.0
263074535006.0,1735.0,,75.0,,3.0
263074535007.0,152.0,,113.0,,3.0
263074535008.0,,,68.0,0.0,3.0
263078415001.0,150.0,,125.0,,3.0
263078415002.0,200.0,,59.0,,3.0
263078415003.0,438.0,,46.0,,3.0
263078415004.0,850.0,,60.0,,3.0
263078415005.0,65.0,,129.0,,3.0
263078415006.0,150.0,,45.0,,3.0
263078671001.0,694.0,,61.0,,3.0
263078671002.0,174.0,,111.0,,3.0
263078671003.0,1600.0,,67.0,,3.0
263078671004.0,133.0,,50.0,,3.0
263078671005.0,195.0,,41.0,,3.0
263078671006.0,,,67.0,0.0,3.0
263078671007.0,,,,,3.0
263078671008.0,217.0,,1.0,,3.0
263078949001.0,750.0,,130.0,,3.0
263078949002.0,333.0,,73.0,,3.0
263078949003.0,,,,,3.0
263078949004.0,1250.0,,100.0,,3.0
263078949006.0,750.0,,75.0,,3.0
263078949007.0,400.0,,113.0,,3.0
263078971001.0,,,,,2.0
263078971002.0,,,,,1.0
263078971003.0,1000.0,,93.0,0.0,3.0
263078971004.0,,,,,1.0
263078971005.0,1192.0,,79.0,0.0,3.0
263078971009.0,500.0,,130.0,,3.0
263078971010.0,2778.0,,58.0,0.0,3.0
263218415001.0,,,80.0,7.0,3.0
263218415002.0,,,80.0,7.0,3.0
263218415003.0,,,80.0,7.0,3.0
263218415004.0,,,80.0,7.0,3.0
263218415005.0,,,80.0,7.0,3.0
263218415006.0,,,80.0,7.0,3.0
263218415007.0,,,80.0,7.0,3.0
263218415008.0,50.0,,80.0,7.0,3.0
263218415009.0,,,80.0,7.0,3.0
263218714001.0,,,80.0,7.0,3.0
263218714002.0,,,80.0,7.0,3.0
263218714003.0,,,80.0,7.0,3.0
263218714004.0,,,80.0,7.0,3.0
263218714005.0,,,80.0,7.0,3.0
263218714006.0,0.0,,80.0,7.0,3.0
263218714007.0,,,80.0,7.0,3.0
263218714008.0,,,80.0,7.0,3.0
263218949001.0,,,80.0,7.0,3.0
263218949002.0,,,80.0,7.0,3.0
263218949003.0,,,80.0,7.0,3.0
263218949004.0,,,80.0,7.0,3.0
263218949005.0,,,80.0,7.0,3.0
263218949006.0,1000.0,,176.0,7.0,3.0
263218971001.0,,,80.0,7.0,3.0
263218971002.0,,,80.0,7.0,3.0
263218971003.0,,,80.0,7.0,3.0
263218971004.0,,,80.0,7.0,3.0
263218971005.0,160.0,,80.0,7.0,3.0
263414535001.0,1750.0,,1550.0,,3.0
263414535002.0,,,1475.0,7.0,3.0
263414535003.0,,,1475.0,7.0,3.0
263414535004.0,,,1475.0,7.0,3.0
263414535005.0,,1.0,1254.0,7.0,3.0
263414535006.0,,1.0,1254.0,7.0,3.0
263414535007.0,,1.0,1254.0,7.0,3.0
263414535008.0,,,1475.0,7.0,3.0
263414535009.0,,,1475.0,7.0,3.0
263414535010.0,,,1475.0,7.0,3.0
263414535011.0,,,,,1.0
263414535012.0,,1.0,1254.0,7.0,3.0
263414535013.0,,,1475.0,7.0,3.0
263414535014.0,,,1475.0,7.0,3.0
263414535015.0,,1.0,1254.0,7.0,3.0
263414535016.0,,1.0,1254.0,7.0,3.0
263414535017.0,,,1475.0,7.0,3.0
263414535018.0,,,1475.0,7.0,3.0
263418415001.0,,,,,3.0
263418415002.0,,,1475.0,7.0,3.0
263418415004.0,3852.0,,1254.0,7.0,3.0
263418415005.0,4167.0,,1254.0,7.0,3.0
263418415006.0,,1.0,1254.0,7.0,3.0
263418415007.0,,,1475.0,7.0,3.0
263418415008.0,,,1475.0,7.0,3.0
263418415009.0,,,1475.0,7.0,3.0
263418415010.0,,,1475.0,7.0,3.0
263418415011.0,,,1475.0,7.0,3.0
263418415012.0,,,1475.0,7.0,3.0
263418415013.0,,,1475.0,7.0,3.0
263418415014.0,,,1475.0,7.0,3.0
263418415015.0,,1.0,1254.0,7.0,3.0
263418415016.0,,,1254.0,7.0,3.0
263418671001.0,,,1475.0,7.0,3.0
263418671003.0,,,1475.0,7.0,3.0
263418671004.0,,,1475.0,7.0,3.0
263418671005.0,,,1475.0,7.0,3.0
263418671006.0,,,,,1.0
263418671007.0,,,,,1.0
263418671008.0,,,,,2.0
263418671009.0,,,,,1.0
263418671010.0,,,1475.0,7.0,3.0
263418671011.0,,,1475.0,7.0,3.0
263418671012.0,,,1475.0,7.0,3.0
263418671013.0,,,1475.0,7.0,3.0
263418671014.0,4772.0,,2000.0,,3.0
263418671015.0,,,1475.0,7.0,3.0
263418671016.0,,,1475.0,7.0,3.0
263418671017.0,,,1475.0,7.0,3.0
263418671018.0,,,1475.0,7.0,3.0
263418671019.0,,,1475.0,7.0,3.0
263418714001.0,,,1475.0,7.0,3.0
263418714002.0,,,1475.0,7.0,3.0
263418714003.0,,,1475.0,7.0,3.0
263418714004.0,,,1475.0,7.0,3.0
263418714006.0,,,1475.0,7.0,3.0
263418714007.0,,,1475.0,7.0,3.0
263418714008.0,,,1475.0,7.0,3.0
263418714009.0,,,1475.0,7.0,3.0
263418714010.0,,,1475.0,7.0,3.0
263418714011.0,,,1475.0,7.0,3.0
263418714012.0,,1.0,1254.0,7.0,3.0
263418714013.0,,,1475.0,7.0,3.0
263418714014.0,,,1475.0,7.0,3.0
263418714015.0,1510.0,,1254.0,7.0,3.0
263418714016.0,,,1475.0,7.0,3.0
263418714017.0,,,1475.0,7.0,3.0
263418714018.0,,,1475.0,7.0,3.0
263418949001.0,,,1475.0,7.0,3.0
263418949002.0,,,1475.0,7.0,3.0
263418949004.0,,,1475.0,7.0,3.0
263418949005.0,,,1475.0,7.0,3.0
263418949006.0,,,1475.0,7.0,3.0
263418949007.0,,,,,1.0
263418949008.0,,,1475.0,7.0,3.0
263418949009.0,,,1475.0,7.0,3.0
263418949010.0,,,1475.0,7.0,3.0
263418949011.0,,,1475.0,7.0,3.0
263418949012.0,,,1475.0,7.0,3.0
263418949013.0,,,1475.0,7.0,3.0
263418949014.0,,,1475.0,7.0,3.0
263418949015.0,,,1475.0,7.0,3.0
263418949016.0,580.0,,875.0,,3.0
263418949017.0,,,1475.0,7.0,3.0
284018185004.0,,,,,1.0
284018185005.0,,,47.0,0.0,3.0
284018975001.0,100.0,,118.0,6.0,3.0
284018975002.0,,,47.0,0.0,3.0
284018975005.0,345.0,,40.0,0.0,3.0
284028030004.0,,,,,2.0
284028273001.0,,,47.0,0.0,3.0
284028669001.0,87.0,,47.0,0.0,3.0
284028669005.0,,,47.0,0.0,3.0
284028669006.0,,,47.0,0.0,3.0
284028669010.0,,,,,2.0
284028669011.0,,,,,2.0
284028669012.0,,,47.0,0.0,3.0
284028669013.0,,,47.0,0.0,3.0
284028669015.0,,,,,2.0
284028669018.0,,,,,2.0
284028669022.0,,,47.0,0.0,3.0
284028669025.0,,,47.0,0.0,3.0
284028669027.0,,,,,1.0
284028669031.0,,,47.0,0.0,3.0
284028669032.0,,,,,1.0
284028844003.0,,,47.0,0.0,3.0
284028844004.0,109.0,,49.0,,3.0
284028845002.0,,,47.0,0.0,3.0
284028845005.0,267.0,,47.0,0.0,3.0
284028845006.0,,,47.0,0.0,3.0
284028845007.0,,,47.0,0.0,3.0
284028845008.0,140.0,,47.0,0.0,3.0
284028845009.0,,,47.0,0.0,3.0
284038030001.0,,,47.0,0.0,3.0
284038030004.0,1200.0,,44.0,,3.0
284038273001.0,,,,,1.0
284038273005.0,,,47.0,0.0,3.0
284038273006.0,,,47.0,0.0,3.0
284038273007.0,,,47.0,0.0,3.0
284038273010.0,,,47.0,0.0,3.0
284038808001.0,,,47.0,0.0,3.0
284038844004.0,,,,0.0,3.0
284038844005.0,,,,0.0,3.0
284038844008.0,,,,,1.0
284038844013.0,1000.0,,54.0,,3.0
284048273003.0,,,47.0,0.0,3.0
284048273004.0,,,47.0,0.0,3.0
284048273005.0,,,47.0,0.0,3.0
284048273007.0,,,47.0,0.0,3.0
284048273010.0,,,47.0,0.0,3.0
284048273011.0,,,47.0,0.0,3.0
284048273019.0,,,47.0,0.0,3.0
284048273021.0,,,,0.0,3.0
284048273025.0,,,,0.0,3.0
284048688003.0,130.0,,47.0,0.0,3.0
284048688005.0,1571.0,,40.0,0.0,3.0
284048688010.0,,,47.0,0.0,3.0
284048688011.0,,,47.0,0.0,3.0
284048688018.0,,,47.0,0.0,3.0
284048688019.0,,,47.0,0.0,3.0
284048688020.0,,,47.0,0.0,3.0
284048688024.0,,,47.0,0.0,3.0
284048688025.0,,,47.0,0.0,3.0
284048688026.0,,,47.0,0.0,3.0
284048688027.0,,,47.0,0.0,3.0
284048688030.0,,,,0.0,3.0
284048688033.0,,,,0.0,3.0
284048699003.0,,,47.0,0.0,3.0
284048699006.0,,,47.0,0.0,3.0
284048699010.0,,,47.0,0.0,3.0
284048699011.0,300.0,,47.0,0.0,3.0
284048699015.0,,,47.0,0.0,3.0
284048699017.0,,,47.0,0.0,3.0
284048699020.0,,,47.0,0.0,3.0
284048699022.0,,,47.0,0.0,3.0
284048699026.0,,,47.0,0.0,3.0
284048699029.0,,,47.0,0.0,3.0
284048699030.0,,,47.0,0.0,3.0
284048808005.0,,,47.0,0.0,3.0
284048808006.0,,,47.0,0.0,3.0
284048808007.0,,,47.0,0.0,3.0
284048808008.0,,,47.0,0.0,3.0
284048808011.0,,,,,1.0
284048808012.0,,,47.0,0.0,3.0
284048845001.0,,,47.0,0.0,3.0
284048845005.0,18.0,,40.0,0.0,3.0
284048845006.0,18.0,,40.0,0.0,3.0
284048845008.0,,,47.0,0.0,3.0
284048845010.0,610.0,,47.0,0.0,3.0
284048845011.0,30.0,,47.0,0.0,3.0
284048845013.0,500.0,,47.0,0.0,3.0
284048845016.0,378.0,,47.0,0.0,3.0
284058185003.0,,,47.0,0.0,3.0
284058185006.0,,,47.0,0.0,3.0
284058185011.0,434.0,,25.0,,3.0
284058669001.0,,,,0.0,3.0
284058669004.0,,,,0.0,3.0
284058669009.0,,,47.0,0.0,3.0
284058800001.0,,,47.0,0.0,3.0
284058800004.0,,,47.0,0.0,3.0
284058800006.0,,,47.0,0.0,3.0
284058800008.0,,,47.0,0.0,3.0
284058800010.0,100.0,,47.0,0.0,3.0
284058800011.0,,,47.0,0.0,3.0
284058800016.0,9.0,,40.0,,3.0
284058800019.0,,,47.0,0.0,3.0
284058800020.0,304.0,,38.0,,3.0
284058808002.0,,,47.0,0.0,3.0
284058808003.0,1000.0,,47.0,0.0,3.0
284058844001.0,0.0,,118.0,6.0,3.0
284058844003.0,1000.0,,47.0,0.0,3.0
284058844005.0,347.0,,43.0,,3.0
284058844009.0,,,47.0,0.0,3.0
284058844010.0,1000.0,,107.0,,3.0
284068273002.0,,,47.0,0.0,3.0
284068273008.0,,,47.0,0.0,3.0
284068273010.0,,,47.0,0.0,3.0
284068273011.0,,,47.0,0.0,3.0
284068273013.0,,,47.0,0.0,3.0
284068273015.0,,,47.0,0.0,3.0
284068273017.0,,,47.0,0.0,3.0
284068273018.0,,,47.0,0.0,3.0
284068273020.0,,,47.0,0.0,3.0
284068273021.0,,,47.0,0.0,3.0
284068273024.0,,,47.0,0.0,3.0
284068273026.0,,,47.0,0.0,3.0
284068273029.0,,,47.0,0.0,3.0
284068273031.0,,,47.0,0.0,3.0
284068808002.0,,,,,2.0
284068808003.0,,,47.0,0.0,3.0
284068808006.0,,,47.0,0.0,3.0
284068808007.0,,,47.0,0.0,3.0
284068808008.0,,,47.0,0.0,3.0
284068808009.0,,,47.0,0.0,3.0
284068808012.0,,,47.0,0.0,3.0
284068808017.0,,,47.0,0.0,3.0
284068844001.0,,,47.0,0.0,3.0
284068844005.0,,,47.0,0.0,3.0
284068844006.0,,,47.0,0.0,3.0
284068844008.0,,,47.0,0.0,3.0
284068844009.0,,,47.0,0.0,3.0
284068844010.0,,,47.0,0.0,3.0
284068844013.0,,,47.0,0.0,3.0
284068844014.0,,,,,3.0
284068844017.0,,,47.0,0.0,3.0
284068844018.0,,,47.0,0.0,3.0
284068844022.0,,,47.0,0.0,3.0
284068844023.0,0.0,,47.0,0.0,3.0
284068844024.0,,,47.0,0.0,3.0
284068844027.0,2500.0,,44.0,,3.0
284068844029.0,1130.0,,37.0,,3.0
284068975001.0,,,47.0,0.0,3.0
284068975002.0,,,,,1.0
284068975003.0,,,47.0,0.0,3.0
284068975009.0,,,47.0,0.0,3.0
284068975011.0,,,47.0,0.0,3.0
284068975014.0,,,47.0,0.0,3.0
284068975016.0,,,47.0,0.0,3.0
284068975018.0,,,47.0,0.0,3.0
284068975019.0,,,47.0,0.0,3.0
284068975020.0,,,47.0,0.0,3.0
284068975021.0,,,47.0,0.0,3.0
284068975025.0,3772.0,,40.0,0.0,3.0
284068975028.0,,,47.0,0.0,3.0
284078273004.0,,,47.0,0.0,3.0
284078273005.0,,,47.0,0.0,3.0
284078273006.0,,,47.0,0.0,3.0
284078273007.0,,,47.0,0.0,3.0
284078273010.0,,,47.0,0.0,3.0
284078273012.0,,,47.0,0.0,3.0
284078273015.0,,,47.0,0.0,3.0
284078688001.0,,,47.0,0.0,3.0
284078688006.0,150.0,,47.0,0.0,3.0
284078688007.0,,,47.0,0.0,3.0
284078688012.0,,,47.0,0.0,3.0
284078688013.0,,,47.0,0.0,3.0
284078688017.0,,,47.0,0.0,3.0
284078800001.0,,,47.0,0.0,3.0
284078800002.0,,,47.0,0.0,3.0
284078800003.0,,,47.0,0.0,3.0
284078800007.0,,,47.0,0.0,3.0
284078800008.0,347.0,,47.0,0.0,3.0
284078800014.0,8.0,,40.0,0.0,3.0
284078800019.0,4500.0,,75.0,,3.0
284078975001.0,,,47.0,0.0,3.0
284078975002.0,,,47.0,0.0,3.0
284078975004.0,,,47.0,0.0,3.0
284078975010.0,0.0,,47.0,0.0,3.0
284078975014.0,,,47.0,0.0,3.0
284078975016.0,1500.0,,30.0,,3.0
284078975019.0,,,47.0,0.0,3.0
284088030003.0,,,47.0,0.0,3.0
284088030004.0,,,47.0,0.0,3.0
284088030008.0,100.0,,47.0,0.0,3.0
284088030012.0,,,,,2.0
284088030018.0,100.0,,47.0,0.0,3.0
284088030019.0,300.0,,47.0,0.0,3.0
284088030021.0,347.0,,47.0,0.0,3.0
284088030024.0,0.0,,118.0,6.0,3.0
284088030025.0,,,47.0,0.0,3.0
284088185004.0,995.0,,40.0,0.0,3.0
284088185006.0,,,47.0,0.0,3.0
284088185008.0,350.0,,13.0,,3.0
284088185013.0,,,47.0,0.0,3.0
284088185017.0,,,47.0,0.0,3.0
284088185018.0,550.0,,30.0,,3.0
284088185021.0,350.0,,44.0,,3.0
284088185024.0,250.0,,20.0,,3.0
284088669004.0,,,47.0,0.0,3.0
284088669005.0,,,47.0,0.0,3.0
284088669006.0,,,47.0,0.0,3.0
284088669007.0,,,47.0,0.0,3.0
284088669010.0,250.0,,135.0,,3.0
284088669012.0,,,47.0,0.0,3.0
284088669016.0,400.0,,68.0,,3.0
284088669019.0,,,47.0,0.0,3.0
284088669023.0,,,47.0,0.0,3.0
284088669024.0,,,47.0,0.0,3.0
284088688001.0,,,47.0,0.0,3.0
284088688003.0,,,47.0,0.0,3.0
284088688005.0,,,47.0,0.0,3.0
284088688007.0,,,47.0,0.0,3.0
284088688008.0,,,47.0,0.0,3.0
284088688011.0,,,47.0,0.0,3.0
284088688013.0,,,47.0,0.0,3.0
284088688016.0,,,47.0,0.0,3.0
284088688020.0,667.0,,42.0,,3.0
284098030001.0,,,47.0,0.0,3.0
284098030004.0,,,47.0,0.0,3.0
284098030006.0,,,60.0,,3.0
284098030009.0,,,47.0,0.0,3.0
284098030010.0,,,47.0,0.0,3.0
284098688003.0,273.0,,40.0,0.0,3.0
284098688007.0,,,47.0,0.0,3.0
284098688010.0,,,,0.0,3.0
284098688014.0,,,,0.0,3.0
284098688015.0,,,,0.0,3.0
